ACC,time,x,y,z
E4_Acc,"1647608891,01269",-31,21,51.0
E4_Acc,"1647608891,04394",-31,21,51.0
E4_Acc,"1647608891,07519",-30,21,51.0
E4_Acc,"1647608891,10645",-30,21,51.0
E4_Acc,"1647608891,1377",-31,22,51.0
E4_Acc,"1647608891,16895",-31,22,51.0
E4_Acc,"1647608891,2002",-30,21,51.0
E4_Acc,"1647608891,23145",-31,22,51.0
E4_Acc,"1647608891,2627",-31,21,51.0
E4_Acc,"1647608891,29395",-30,21,51.0
E4_Acc,"1647608891,32521",-30,21,51.0
E4_Acc,"1647608891,35646",-30,21,50.0
E4_Acc,"1647608891,38771",-30,22,52.0
E4_Acc,"1647608891,41896",-31,22,52.0
E4_Acc,"1647608891,45021",-30,22,52.0
E4_Acc,"1647608891,48146",-30,22,51.0
E4_Acc,"1647608891,51272",-31,21,50.0
E4_Acc,"1647608891,54397",-31,21,51.0
E4_Acc,"1647608891,57522",-31,21,51.0
E4_Acc,"1647608891,60647",-30,22,51.0
E4_Acc,"1647608891,63772",-31,21,51.0
E4_Acc,"1647608891,66897",-32,22,51.0
E4_Acc,"1647608891,70022",-32,22,51.0
E4_Acc,"1647608891,73148",-30,21,51.0
E4_Acc,"1647608891,76273",-30,21,51.0
E4_Acc,"1647608891,79398",-31,21,51.0
E4_Acc,"1647608891,82523",-31,21,51.0
E4_Acc,"1647608891,85648",-30,22,51.0
E4_Acc,"1647608891,88773",-31,21,52.0
E4_Acc,"1647608891,91898",-31,21,51.0
E4_Acc,"1647608891,95024",-30,22,52.0
E4_Acc,"1647608891,98149",-31,21,51.0
E4_Acc,"1647608892,01274",-32,21,50.0
E4_Acc,"1647608892,04399",-32,21,50.0
E4_Acc,"1647608892,07524",-31,21,51.0
E4_Acc,"1647608892,10649",-32,21,51.0
E4_Acc,"1647608892,13774",-31,21,51.0
E4_Acc,"1647608892,169",-31,21,51.0
E4_Acc,"1647608892,20025",-31,21,51.0
E4_Acc,"1647608892,2315",-31,22,51.0
E4_Acc,"1647608892,26275",-31,21,51.0
E4_Acc,"1647608892,294",-31,21,51.0
E4_Acc,"1647608892,32525",-31,21,51.0
E4_Acc,"1647608892,3565",-31,21,50.0
E4_Acc,"1647608892,38776",-32,22,50.0
E4_Acc,"1647608892,41901",-33,22,50.0
E4_Acc,"1647608892,45026",-33,22,50.0
E4_Acc,"1647608892,48151",-34,21,47.0
E4_Acc,"1647608892,51276",-25,21,47.0
E4_Acc,"1647608892,54401",-23,25,51.0
E4_Acc,"1647608892,57526",-39,26,54.0
E4_Acc,"1647608892,60652",-36,23,49.0
E4_Acc,"1647608892,63777",-31,20,53.0
E4_Acc,"1647608892,66902",-31,18,53.0
E4_Acc,"1647608892,70027",-26,18,50.0
E4_Acc,"1647608892,73152",-30,21,53.0
E4_Acc,"1647608892,76277",-29,21,53.0
E4_Acc,"1647608892,79402",-36,26,47.0
E4_Acc,"1647608892,82528",-42,30,52.0
E4_Acc,"1647608892,85653",-29,19,44.0
E4_Acc,"1647608892,88778",-30,23,52.0
E4_Acc,"1647608892,91903",-35,23,51.0
E4_Acc,"1647608892,95028",-37,22,46.0
E4_Acc,"1647608892,98153",-38,23,46.0
E4_Acc,"1647608893,01278",-39,22,45.0
E4_Acc,"1647608893,04404",-39,23,45.0
E4_Acc,"1647608893,07529",-40,23,45.0
E4_Acc,"1647608893,10654",-41,22,44.0
E4_Acc,"1647608893,13779",-41,22,44.0
E4_Acc,"1647608893,16904",-39,22,45.0
E4_Acc,"1647608893,20029",-40,23,45.0
E4_Acc,"1647608893,23154",-40,23,44.0
E4_Acc,"1647608893,2628",-41,23,45.0
E4_Acc,"1647608893,29405",-43,22,44.0
E4_Acc,"1647608893,3253",-38,22,45.0
E4_Acc,"1647608893,35655",-35,22,47.0
E4_Acc,"1647608893,3878",-38,22,46.0
E4_Acc,"1647608893,41905",-39,22,46.0
E4_Acc,"1647608893,4503",-39,22,46.0
E4_Acc,"1647608893,48156",-39,21,44.0
E4_Acc,"1647608893,51281",-40,21,43.0
E4_Acc,"1647608893,54406",-39,24,50.0
E4_Acc,"1647608893,57531",-29,22,51.0
E4_Acc,"1647608893,60656",-33,22,46.0
E4_Acc,"1647608893,63781",-35,23,48.0
E4_Acc,"1647608893,66906",-32,23,51.0
E4_Acc,"1647608893,70032",-28,22,50.0
E4_Acc,"1647608893,73157",-31,22,49.0
E4_Acc,"1647608893,76282",-32,23,52.0
E4_Acc,"1647608893,79407",-33,22,50.0
E4_Acc,"1647608893,82532",-30,21,48.0
E4_Acc,"1647608893,85657",-27,24,52.0
E4_Acc,"1647608893,88783",-28,24,52.0
E4_Acc,"1647608893,91908",-29,22,52.0
E4_Acc,"1647608893,95033",-34,25,54.0
E4_Acc,"1647608893,98158",-40,30,57.0
E4_Acc,"1647608894,01283",-35,33,55.0
E4_Acc,"1647608894,04408",-27,29,53.0
E4_Acc,"1647608894,07533",-25,20,54.0
E4_Acc,"1647608894,10659",-26,14,50.0
E4_Acc,"1647608894,13784",-20,11,50.0
E4_Acc,"1647608894,16909",-18,4,59.0
E4_Acc,"1647608894,20034",-17,3,65.0
E4_Acc,"1647608894,23159",-25,8,58.0
E4_Acc,"1647608894,26284",-31,7,52.0
E4_Acc,"1647608894,29409",-25,5,50.0
E4_Acc,"1647608894,32535",-24,8,57.0
E4_Acc,"1647608894,3566",-22,10,58.0
E4_Acc,"1647608894,38785",-8,14,65.0
E4_Acc,"1647608894,4191",-12,18,63.0
E4_Acc,"1647608894,45035",-38,18,40.0
E4_Acc,"1647608894,4816",-11,12,68.0
E4_Acc,"1647608894,51285",-17,6,67.0
E4_Acc,"1647608894,54411",-18,7,53.0
E4_Acc,"1647608894,57536",-17,5,53.0
E4_Acc,"1647608894,60661",-19,5,56.0
E4_Acc,"1647608894,63786",-18,9,54.0
E4_Acc,"1647608894,66911",-26,14,45.0
E4_Acc,"1647608894,70036",-30,22,44.0
E4_Acc,"1647608894,73161",-40,27,51.0
