BVP,time,values
E4_Bvp,"1647602710,8365","32,51438"
E4_Bvp,"1647602710,85212","27,08581"
E4_Bvp,"1647602710,86775","20,85906"
E4_Bvp,"1647602710,88337","14,71251"
E4_Bvp,"1647602710,899","9,576187"
E4_Bvp,"1647602710,91462","6,210304"
E4_Bvp,"1647602710,93025","4,941956"
E4_Bvp,"1647602710,94588","5,561317"
E4_Bvp,"1647602710,9615","7,397926"
E4_Bvp,"1647602710,97713","9,562775"
E4_Bvp,"1647602710,99275","11,24841"
E4_Bvp,"1647602711,00838","11,95528"
E4_Bvp,"1647602711,024","11,56165"
E4_Bvp,"1647602711,03963","10,246"
E4_Bvp,"1647602711,05526","8,286858"
E4_Bvp,"1647602711,07088","5,910309"
E4_Bvp,"1647602711,08651","3,145737"
E4_Bvp,"1647602711,10213","-0,1381912"
E4_Bvp,"1647602711,11776","-4,150352"
E4_Bvp,"1647602711,13338","-9,091949"
E4_Bvp,"1647602711,14901","-15,08147"
E4_Bvp,"1647602711,16464","-22,12928"
E4_Bvp,"1647602711,18026","-30,08304"
E4_Bvp,"1647602711,19589","-38,53139"
E4_Bvp,"1647602711,21151","-46,66611"
E4_Bvp,"1647602711,22714","-53,25763"
E4_Bvp,"1647602711,24277","-56,80242"
E4_Bvp,"1647602711,25839","-55,87998"
E4_Bvp,"1647602711,27402","-49,62968"
E4_Bvp,"1647602711,28964","-38,16425"
E4_Bvp,"1647602711,30527","-22,66179"
E4_Bvp,"1647602711,32089","-5,125046"
E4_Bvp,"1647602711,33652","12,16637"
E4_Bvp,"1647602711,35215","27,25674"
E4_Bvp,"1647602711,36777","38,92305"
E4_Bvp,"1647602711,3834","46,755"
E4_Bvp,"1647602711,39902","50,95999"
E4_Bvp,"1647602711,41465","52,05195"
E4_Bvp,"1647602711,43027","50,5975"
E4_Bvp,"1647602711,4459","47,12569"
E4_Bvp,"1647602711,46153","42,17919"
E4_Bvp,"1647602711,47715","36,39291"
E4_Bvp,"1647602711,49278","30,48352"
E4_Bvp,"1647602711,5084","25,1615"
E4_Bvp,"1647602711,52403","20,96304"
E4_Bvp,"1647602711,53965","18,13243"
E4_Bvp,"1647602711,55528","16,59373"
E4_Bvp,"1647602711,57091","16,10947"
E4_Bvp,"1647602711,58653","16,3925"
E4_Bvp,"1647602711,60216","17,1791"
E4_Bvp,"1647602711,61778","18,18491"
E4_Bvp,"1647602711,63341","19,04958"
E4_Bvp,"1647602711,64903","19,28379"
E4_Bvp,"1647602711,66466","18,34855"
E4_Bvp,"1647602711,68029","15,85989"
E4_Bvp,"1647602711,69591","11,75184"
E4_Bvp,"1647602711,71154","6,353241"
E4_Bvp,"1647602711,72716","0,2867737"
E4_Bvp,"1647602711,74279","-5,784286"
E4_Bvp,"1647602711,75841","-11,39293"
E4_Bvp,"1647602711,77404","-16,42477"
E4_Bvp,"1647602711,78967","-21,15514"
E4_Bvp,"1647602711,80529","-26,09637"
E4_Bvp,"1647602711,82092","-31,83889"
E4_Bvp,"1647602711,83654","-38,77702"
E4_Bvp,"1647602711,85217","-46,86719"
E4_Bvp,"1647602711,86779","-55,40784"
E4_Bvp,"1647602711,88342","-63,04368"
E4_Bvp,"1647602711,89905","-67,97835"
E4_Bvp,"1647602711,91467","-68,44488"
E4_Bvp,"1647602711,9303","-63,31203"
E4_Bvp,"1647602711,94592","-52,51623"
E4_Bvp,"1647602711,96155","-37,2098"
E4_Bvp,"1647602711,97717","-19,4245"
E4_Bvp,"1647602711,9928","-1,504471"
E4_Bvp,"1647602712,00843","14,54949"
E4_Bvp,"1647602712,02405","27,50522"
E4_Bvp,"1647602712,03968","36,97745"
E4_Bvp,"1647602712,0553","43,15858"
E4_Bvp,"1647602712,07093","46,4611"
E4_Bvp,"1647602712,08655","47,26505"
E4_Bvp,"1647602712,10218","45,84705"
E4_Bvp,"1647602712,11781","42,50024"
E4_Bvp,"1647602712,13343","37,70898"
E4_Bvp,"1647602712,14906","32,23607"
E4_Bvp,"1647602712,16468","27,01151"
E4_Bvp,"1647602712,18031","22,94106"
E4_Bvp,"1647602712,19593","20,61969"
E4_Bvp,"1647602712,21156","20,1669"
E4_Bvp,"1647602712,22719","21,2324"
E4_Bvp,"1647602712,24281","23,15384"
E4_Bvp,"1647602712,25844","25,21649"
E4_Bvp,"1647602712,27406","26,84986"
E4_Bvp,"1647602712,28969","27,76168"
E4_Bvp,"1647602712,30531","27,90582"
E4_Bvp,"1647602712,32094","27,36284"
E4_Bvp,"1647602712,33657","26,18575"
E4_Bvp,"1647602712,35219","24,32304"
E4_Bvp,"1647602712,36782","21,62732"
E4_Bvp,"1647602712,38344","17,90679"
E4_Bvp,"1647602712,39907","13,08565"
E4_Bvp,"1647602712,41469","7,285858"
E4_Bvp,"1647602712,43032","0,8384705"
