BVP,time,values
E4_Bvp,"1646468256,55907","6,413773"
E4_Bvp,"1646468256,5747","6,690277"
E4_Bvp,"1646468256,59032","6,803284"
E4_Bvp,"1646468256,60595","6,746872"
E4_Bvp,"1646468256,62158","6,55545"
E4_Bvp,"1646468256,6372","6,280258"
E4_Bvp,"1646468256,65283","5,999298"
E4_Bvp,"1646468256,66845","5,749771"
E4_Bvp,"1646468256,68408","5,520477"
E4_Bvp,"1646468256,6997","5,264816"
E4_Bvp,"1646468256,71533","4,908798"
E4_Bvp,"1646468256,73096","4,453171"
E4_Bvp,"1646468256,74658","3,937637"
E4_Bvp,"1646468256,76221","3,449524"
E4_Bvp,"1646468256,77783","3,02623"
E4_Bvp,"1646468256,79346","2,607773"
E4_Bvp,"1646468256,80908","2,08429"
E4_Bvp,"1646468256,82471","1,343918"
E4_Bvp,"1646468256,84034","0,4067841"
E4_Bvp,"1646468256,85596","-0,6131897"
E4_Bvp,"1646468256,87159","-1,585251"
E4_Bvp,"1646468256,88721","-2,50177"
E4_Bvp,"1646468256,90284","-3,496323"
E4_Bvp,"1646468256,91846","-4,779709"
E4_Bvp,"1646468256,93409","-6,452225"
E4_Bvp,"1646468256,94972","-8,430679"
E4_Bvp,"1646468256,96534","-10,36032"
E4_Bvp,"1646468256,98097","-11,81523"
E4_Bvp,"1646468256,99659","-12,44579"
E4_Bvp,"1646468257,01222","-12,101"
E4_Bvp,"1646468257,02784","-10,91267"
E4_Bvp,"1646468257,04347","-9,18425"
E4_Bvp,"1646468257,0591","-7,294937"
E4_Bvp,"1646468257,07472","-5,635208"
E4_Bvp,"1646468257,09035","-4,447449"
E4_Bvp,"1646468257,10597","-3,795547"
E4_Bvp,"1646468257,1216","-3,53598"
E4_Bvp,"1646468257,13722","-3,39566"
E4_Bvp,"1646468257,15285","-3,096848"
E4_Bvp,"1646468257,16848","-2,477768"
E4_Bvp,"1646468257,1841","-1,552765"
E4_Bvp,"1646468257,19973","-0,4288177"
E4_Bvp,"1646468257,21535","0,7442932"
E4_Bvp,"1646468257,23098","1,882492"
E4_Bvp,"1646468257,2466","2,966919"
E4_Bvp,"1646468257,26223","3,999039"
E4_Bvp,"1646468257,27786","4,945557"
E4_Bvp,"1646468257,29348","5,728073"
E4_Bvp,"1646468257,30911","6,26709"
E4_Bvp,"1646468257,32473","6,528366"
E4_Bvp,"1646468257,34036","6,582886"
E4_Bvp,"1646468257,35598","6,556763"
E4_Bvp,"1646468257,37161","6,56427"
E4_Bvp,"1646468257,38724","6,67746"
E4_Bvp,"1646468257,40286","6,860962"
E4_Bvp,"1646468257,41849","7,00827"
E4_Bvp,"1646468257,43411","7,014816"
E4_Bvp,"1646468257,44974","6,76004"
E4_Bvp,"1646468257,46536","6,176071"
E4_Bvp,"1646468257,48099","5,2491"
E4_Bvp,"1646468257,49662","4,030014"
E4_Bvp,"1646468257,51224","2,673126"
E4_Bvp,"1646468257,52787","1,339218"
E4_Bvp,"1646468257,54349","0,1902924"
E4_Bvp,"1646468257,55912","-0,665329"
E4_Bvp,"1646468257,57474","-1,27533"
