BVP,time,values
E4_Bvp,"1649403484,01686","-42,68112"
E4_Bvp,"1649403484,03248","-39,33328"
E4_Bvp,"1649403484,04811","-33,09404"
E4_Bvp,"1649403484,06374","-24,77275"
E4_Bvp,"1649403484,07936","-15,31982"
E4_Bvp,"1649403484,09499","-5,65802"
E4_Bvp,"1649403484,11061","3,494064"
E4_Bvp,"1649403484,12624","11,70654"
E4_Bvp,"1649403484,14186","18,66847"
E4_Bvp,"1649403484,15749","24,18195"
E4_Bvp,"1649403484,17312","28,09935"
E4_Bvp,"1649403484,18874","30,35947"
E4_Bvp,"1649403484,20437","31,05463"
E4_Bvp,"1649403484,21999","30,50093"
E4_Bvp,"1649403484,23562","29,19333"
E4_Bvp,"1649403484,25124","27,64058"
E4_Bvp,"1649403484,26687","26,23143"
E4_Bvp,"1649403484,2825","25,0993"
E4_Bvp,"1649403484,29812","24,17845"
E4_Bvp,"1649403484,31375","23,29486"
E4_Bvp,"1649403484,32937","22,30217"
E4_Bvp,"1649403484,345","21,14615"
E4_Bvp,"1649403484,36062","19,83154"
E4_Bvp,"1649403484,37625","18,41147"
E4_Bvp,"1649403484,39188","16,87695"
E4_Bvp,"1649403484,4075","15,12308"
E4_Bvp,"1649403484,42313","12,96977"
E4_Bvp,"1649403484,43875","10,21181"
E4_Bvp,"1649403484,45438","6,748169"
E4_Bvp,"1649403484,47","2,673828"
E4_Bvp,"1649403484,48563","-1,750381"
E4_Bvp,"1649403484,50126","-6,164963"
E4_Bvp,"1649403484,51688","-10,2951"
E4_Bvp,"1649403484,53251","-14,05299"
E4_Bvp,"1649403484,54813","-17,59877"
E4_Bvp,"1649403484,56376","-21,29132"
E4_Bvp,"1649403484,57938","-25,55186"
E4_Bvp,"1649403484,59501","-30,6815"
E4_Bvp,"1649403484,61064","-36,65698"
E4_Bvp,"1649403484,62626","-43,01294"
E4_Bvp,"1649403484,64189","-48,88354"
E4_Bvp,"1649403484,65751","-53,16693"
E4_Bvp,"1649403484,67314","-54,86214"
E4_Bvp,"1649403484,68876","-53,34384"
E4_Bvp,"1649403484,70439","-48,60912"
E4_Bvp,"1649403484,72002","-41,30074"
E4_Bvp,"1649403484,73564","-32,50229"
E4_Bvp,"1649403484,75127","-23,46574"
E4_Bvp,"1649403484,76689","-15,20621"
E4_Bvp,"1649403484,78252","-8,316864"
E4_Bvp,"1649403484,79814","-2,982208"
E4_Bvp,"1649403484,81377","0,847229"
E4_Bvp,"1649403484,8294","3,203934"
E4_Bvp,"1649403484,84502","4,046356"
E4_Bvp,"1649403484,86065","3,261826"
E4_Bvp,"1649403484,87627","0,8177948"
E4_Bvp,"1649403484,8919","-3,076385"
E4_Bvp,"1649403484,90752","-7,922592"
E4_Bvp,"1649403484,92315","-12,93132"
E4_Bvp,"1649403484,93878","-17,20572"
E4_Bvp,"1649403484,9544","-19,94466"
E4_Bvp,"1649403484,97003","-20,61073"
E4_Bvp,"1649403484,98565","-19,03596"
E4_Bvp,"1649403485,00128","-15,38261"
E4_Bvp,"1649403485,0169","-10,09161"
E4_Bvp,"1649403485,03253","-3,766571"
E4_Bvp,"1649403485,04816","2,871811"
E4_Bvp,"1649403485,06378","9,049133"
E4_Bvp,"1649403485,07941","14,0004"
E4_Bvp,"1649403485,09503","17,07999"
E4_Bvp,"1649403485,11066","17,87039"
E4_Bvp,"1649403485,12628","16,28983"
E4_Bvp,"1649403485,14191","12,60107"
E4_Bvp,"1649403485,15754","7,34137"
E4_Bvp,"1649403485,17316","1,166672"
E4_Bvp,"1649403485,18879","-5,384903"
E4_Bvp,"1649403485,20441","-12,03542"
E4_Bvp,"1649403485,22004","-18,83928"
E4_Bvp,"1649403485,23566","-25,97101"
E4_Bvp,"1649403485,25129","-33,52124"
E4_Bvp,"1649403485,26692","-41,18829"
E4_Bvp,"1649403485,28254","-48,19321"
E4_Bvp,"1649403485,29817","-53,44717"
E4_Bvp,"1649403485,31379","-55,87082"
E4_Bvp,"1649403485,32942","-54,83414"
E4_Bvp,"1649403485,34504","-50,41315"
E4_Bvp,"1649403485,36067","-43,32092"
E4_Bvp,"1649403485,3763","-34,60101"
E4_Bvp,"1649403485,39192","-25,2092"
E4_Bvp,"1649403485,40755","-15,77066"
E4_Bvp,"1649403485,42317","-6,592194"
E4_Bvp,"1649403485,4388","2,129974"
E4_Bvp,"1649403485,45442","10,11667"
E4_Bvp,"1649403485,47005","17,02692"
E4_Bvp,"1649403485,48568","22,64935"
E4_Bvp,"1649403485,5013","27,11478"
E4_Bvp,"1649403485,51693","30,99188"
E4_Bvp,"1649403485,53255","34,90472"
E4_Bvp,"1649403485,54818","39,30505"
E4_Bvp,"1649403485,5638","44,11908"
E4_Bvp,"1649403485,57943","48,75949"
E4_Bvp,"1649403485,59506","52,4957"
E4_Bvp,"1649403485,61068","54,73331"
E4_Bvp,"1649403485,62631","55,31812"
E4_Bvp,"1649403485,64193","54,37247"
E4_Bvp,"1649403485,65756","52,11093"
E4_Bvp,"1649403485,67318","48,71512"
E4_Bvp,"1649403485,68881","44,41537"
E4_Bvp,"1649403485,70444","39,68091"
E4_Bvp,"1649403485,72006","35,21634"
E4_Bvp,"1649403485,73569","31,819"
E4_Bvp,"1649403485,75131","30,02188"
E4_Bvp,"1649403485,76694","29,86292"
E4_Bvp,"1649403485,78256","30,8653"
E4_Bvp,"1649403485,79819","32,29791"
E4_Bvp,"1649403485,81382","33,4743"
E4_Bvp,"1649403485,82944","33,91473"
E4_Bvp,"1649403485,84507","33,37845"
E4_Bvp,"1649403485,86069","31,79285"
E4_Bvp,"1649403485,87632","29,30963"
E4_Bvp,"1649403485,89194","26,3815"
E4_Bvp,"1649403485,90757","23,84546"
E4_Bvp,"1649403485,9232","22,73047"
E4_Bvp,"1649403485,93882","23,87076"
E4_Bvp,"1649403485,95445","27,46527"
E4_Bvp,"1649403485,97007","32,91797"
E4_Bvp,"1649403485,9857","39,00757"
